id,Category,neck_collar,occasion,surface_styling
59055,Women Tops & Tunics,default,casual,tie-ups
55886,Women Tops & Tunics,high,casual,knitted
54547,Women Tops & Tunics,high,casual,applique
65156,Women Tops & Tunics,sweetheart neck,casual,ruffles
56605,Women Tops & Tunics,round neck,casual,waist tie-ups
68860,Women Tops & Tunics,round neck,casual,ruffles
64573,Women Tops & Tunics,round neck,casual,tie-ups
51878,Women Tops & Tunics,round neck,casual,waist tie-ups
65002,Women Tops & Tunics,default,casual,ruffles
67855,Women Tops & Tunics,round neck,casual,applique
61873,Women Tops & Tunics,round neck,casual,default
64345,Women Tops & Tunics,round neck,casual,knitted
63241,Women Tops & Tunics,round neck,casual,knitted
55158,Women Tops & Tunics,square neck,casual,ruffles
64592,Women Tops & Tunics,round neck,casual,default
52057,Women Tops & Tunics,round neck,casual,tie-ups
67948,Women Tops & Tunics,round neck,casual,tie-ups
52166,Women Tops & Tunics,high,casual,knitted
58442,Women Tops & Tunics,round neck,casual,applique
63960,Women Tops & Tunics,high,casual,default
64471,Women Tops & Tunics,high,casual,knitted
60834,Women Tops & Tunics,round neck,casual,default
56529,Women Tops & Tunics,round neck,casual,applique
52122,Women Tops & Tunics,v-neck,casual,tie-ups
58870,Women Tops & Tunics,sweetheart neck,casual,knitted
54890,Women Tops & Tunics,default,casual,applique
55017,Women Tops & Tunics,round neck,casual,default
61716,Women Tops & Tunics,round neck,casual,tie-ups
59785,Women Tops & Tunics,round neck,casual,tie-ups
58451,Women Tops & Tunics,round neck,casual,waist tie-ups
57007,Women Tops & Tunics,high,casual,knitted
57003,Women Tops & Tunics,round neck,casual,knitted
51512,Women Tops & Tunics,default,casual,ruffles
57867,Women Tops & Tunics,round neck,casual,applique
66972,Women Tops & Tunics,high,casual,applique
57880,Women Tops & Tunics,high,casual,knitted
67170,Women Tops & Tunics,round neck,casual,waist tie-ups
57889,Women Tops & Tunics,round neck,casual,tie-ups
61073,Women Tops & Tunics,round neck,casual,default
56810,Women Tops & Tunics,v-neck,casual,tie-ups
65635,Women Tops & Tunics,sweetheart neck,casual,knitted
67353,Women Tops & Tunics,round neck,casual,default
51611,Women Tops & Tunics,high,casual,applique
65233,Women Tops & Tunics,v-neck,casual,tie-ups
57944,Women Tops & Tunics,high,casual,knitted
56691,Women Tops & Tunics,round neck,casual,ruffles
61306,Women Tops & Tunics,round neck,casual,default
56672,Women Tops & Tunics,round neck,casual,knitted
65311,Women Tops & Tunics,round neck,casual,default
62645,Women Tops & Tunics,round neck,casual,ruffles
65062,Women Tops & Tunics,high,casual,applique
65801,Women Tops & Tunics,high,casual,applique
51476,Women Tops & Tunics,round neck,casual,default
61384,Women Tops & Tunics,round neck,casual,waist tie-ups
70091,Women Tops & Tunics,default,casual,applique
58141,Women Tops & Tunics,round neck,casual,knitted
52995,Women Tops & Tunics,stylised,casual,knitted
66650,Women Tops & Tunics,round neck,casual,tie-ups
69488,Women Tops & Tunics,default,casual,tie-ups
51435,Women Tops & Tunics,v-neck,casual,waist tie-ups
61525,Women Tops & Tunics,stylised,casual,knitted
51441,Women Tops & Tunics,high,casual,default
57231,Women Tops & Tunics,round neck,casual,applique
67369,Women Tops & Tunics,stylised,casual,default
57637,Women Tops & Tunics,v-neck,casual,default
64554,Women Tops & Tunics,round neck,casual,knitted
51453,Women Tops & Tunics,round neck,casual,default
57156,Women Tops & Tunics,round neck,casual,applique
65325,Women Tops & Tunics,round neck,casual,ruffles
61543,Women Tops & Tunics,default,casual,applique
57133,Women Tops & Tunics,square neck,casual,ruffles
65368,Women Tops & Tunics,round neck,casual,default
64586,Women Tops & Tunics,high,casual,tie-ups
64575,Women Tops & Tunics,sweetheart neck,casual,knitted
65917,Women Tops & Tunics,round neck,casual,default
56591,Women Tops & Tunics,square neck,casual,knitted
51632,Women Tops & Tunics,v-neck,party,knitted
65840,Women Tops & Tunics,round neck,casual,ruffles
66237,Women Tops & Tunics,square neck,casual,knitted
67923,Women Tops & Tunics,sweetheart neck,casual,ruffles
60511,Women Tops & Tunics,high,casual,knitted
64109,Women Tops & Tunics,round neck,casual,applique
61191,Women Tops & Tunics,sweetheart neck,casual,knitted
55872,Women Tops & Tunics,round neck,casual,default
68998,Women Tops & Tunics,round neck,casual,applique
56497,Women Tops & Tunics,round neck,casual,default
55828,Women Tops & Tunics,round neck,casual,default
68881,Women Tops & Tunics,round neck,casual,ruffles
60972,Women Tops & Tunics,round neck,casual,waist tie-ups
60970,Women Tops & Tunics,high,casual,waist tie-ups
67809,Women Tops & Tunics,round neck,casual,applique
60146,Women Tops & Tunics,round neck,casual,applique
66190,Women Tops & Tunics,v-neck,casual,applique
70257,Women Tops & Tunics,v-neck,casual,ruffles
66715,Women Tops & Tunics,round neck,casual,ruffles
68470,Women Tops & Tunics,round neck,casual,default
55728,Women Tops & Tunics,round neck,casual,ruffles
51866,Women Tops & Tunics,round neck,casual,waist tie-ups
61766,Women Tops & Tunics,default,casual,tie-ups
60542,Women Tops & Tunics,round neck,casual,waist tie-ups
66385,Women Tops & Tunics,round neck,casual,tie-ups
56571,Women Tops & Tunics,round neck,casual,default
66506,Women Tops & Tunics,high,casual,ruffles
60416,Women Tops & Tunics,round neck,casual,waist tie-ups
68286,Women Tops & Tunics,round neck,casual,default
56583,Women Tops & Tunics,round neck,casual,applique
58049,Women Tops & Tunics,v-neck,casual,knitted
57416,Women Tops & Tunics,round neck,casual,knitted
58092,Women Tops & Tunics,default,casual,applique
56412,Women Tops & Tunics,square neck,casual,knitted
69994,Women Tops & Tunics,round neck,casual,default
56374,Women Tops & Tunics,high,casual,applique
58127,Women Tops & Tunics,v-neck,casual,knitted
56074,Women Tops & Tunics,square neck,casual,tie-ups
56944,Women Tops & Tunics,high,party,ruffles
68073,Women Tops & Tunics,high,casual,knitted
64275,Women Tops & Tunics,square neck,casual,knitted
60382,Women Tops & Tunics,round neck,casual,ruffles
67668,Women Tops & Tunics,v-neck,casual,knitted
58217,Women Tops & Tunics,round neck,casual,applique
69469,Women Tops & Tunics,round neck,casual,ruffles
66065,Women Tops & Tunics,round neck,casual,waist tie-ups
67919,Women Tops & Tunics,round neck,casual,default
64243,Women Tops & Tunics,square neck,casual,knitted
64130,Women Tops & Tunics,round neck,casual,waist tie-ups
54521,Women Tops & Tunics,v-neck,casual,knitted
53868,Women Tops & Tunics,round neck,casual,waist tie-ups
61332,Women Tops & Tunics,default,casual,knitted
58608,Women Tops & Tunics,round neck,casual,ruffles
59556,Women Tops & Tunics,round neck,casual,default
67483,Women Tops & Tunics,round neck,casual,ruffles
55979,Women Tops & Tunics,stylised,casual,knitted
65019,Women Tops & Tunics,sweetheart neck,casual,default
69267,Women Tops & Tunics,high,casual,knitted
59580,Women Tops & Tunics,round neck,casual,waist tie-ups
52672,Women Tops & Tunics,v-neck,casual,ruffles
68188,Women Tops & Tunics,round neck,casual,waist tie-ups
53696,Women Tops & Tunics,round neck,casual,knitted
52673,Women Tops & Tunics,stylised,casual,knitted
60258,Women Tops & Tunics,round neck,casual,default
53665,Women Tops & Tunics,square neck,casual,knitted
53653,Women Tops & Tunics,round neck,casual,knitted
63543,Women Tops & Tunics,default,casual,knitted
62893,Women Tops & Tunics,round neck,casual,default
67989,Women Tops & Tunics,round neck,casual,ruffles
59493,Women Tops & Tunics,round neck,casual,default
62141,Women Tops & Tunics,round neck,casual,knitted
69463,Women Tops & Tunics,square neck,casual,ruffles
59316,Women Tops & Tunics,v-neck,casual,waist tie-ups
54131,Women Tops & Tunics,square neck,casual,default
67696,Women Tops & Tunics,round neck,casual,default
70322,Women Tops & Tunics,round neck,casual,waist tie-ups
65302,Women Tops & Tunics,v-neck,casual,knitted
52491,Women Tops & Tunics,square neck,casual,ruffles
66994,Women Tops & Tunics,high,casual,ruffles
67361,Women Tops & Tunics,round neck,casual,default
63273,Women Tops & Tunics,v-neck,casual,knitted
66529,Women Tops & Tunics,round neck,casual,default
67113,Women Tops & Tunics,round neck,casual,knitted
63664,Women Tops & Tunics,high,casual,applique
58235,Women Tops & Tunics,v-neck,casual,knitted
67098,Women Tops & Tunics,round neck,casual,knitted
67449,Women Tops & Tunics,default,casual,tie-ups
63679,Women Tops & Tunics,round neck,casual,knitted
53901,Women Tops & Tunics,stylised,casual,ruffles
53201,Women Tops & Tunics,default,casual,default
52758,Women Tops & Tunics,high,casual,knitted
56604,Women Tops & Tunics,high,casual,ruffles
62702,Women Tops & Tunics,round neck,casual,tie-ups
60237,Women Tops & Tunics,v-neck,casual,knitted
52968,Women Tops & Tunics,round neck,casual,default
64258,Women Tops & Tunics,round neck,casual,knitted
53270,Women Tops & Tunics,round neck,casual,waist tie-ups
59897,Women Tops & Tunics,square neck,casual,knitted
68492,Women Tops & Tunics,default,casual,knitted
66611,Women Tops & Tunics,high,party,ruffles
60090,Women Tops & Tunics,round neck,casual,waist tie-ups
62751,Women Tops & Tunics,v-neck,casual,waist tie-ups
53196,Women Tops & Tunics,round neck,casual,default
53171,Women Tops & Tunics,round neck,casual,waist tie-ups
59962,Women Tops & Tunics,round neck,casual,default
68648,Women Tops & Tunics,round neck,casual,tie-ups
64597,Women Tops & Tunics,round neck,casual,applique
56923,Women Tops & Tunics,round neck,casual,ruffles
68637,Women Tops & Tunics,round neck,casual,ruffles
68677,Women Tops & Tunics,round neck,casual,tie-ups
58658,Women Tops & Tunics,round neck,casual,applique
56864,Women Tops & Tunics,high,casual,applique
53342,Women Tops & Tunics,round neck,casual,ruffles
62349,Women Tops & Tunics,high,casual,applique
63093,Women Tops & Tunics,square neck,casual,knitted
62859,Women Tops & Tunics,round neck,casual,default
55033,Women Tops & Tunics,round neck,casual,default
59726,Women Tops & Tunics,stylised,casual,default
53528,Women Tops & Tunics,round neck,casual,tie-ups
63602,Women Tops & Tunics,round neck,casual,knitted
67910,Women Tops & Tunics,v-neck,casual,waist tie-ups
53501,Women Tops & Tunics,round neck,casual,default
53366,Women Tops & Tunics,round neck,casual,default
54651,Women Tops & Tunics,round neck,casual,knitted
68298,Women Tops & Tunics,round neck,casual,ruffles
62368,Women Tops & Tunics,v-neck,casual,waist tie-ups
62383,Women Tops & Tunics,square neck,casual,knitted
57200,Women Tops & Tunics,round neck,casual,knitted
53401,Women Tops & Tunics,round neck,casual,tie-ups
68165,Women Tops & Tunics,round neck,casual,default
68853,Women Tops & Tunics,round neck,casual,waist tie-ups
67648,Women Tops & Tunics,round neck,casual,knitted
56425,Women Tops & Tunics,v-neck,casual,knitted
52362,Women Tops & Tunics,round neck,casual,default
52367,Women Tops & Tunics,round neck,casual,ruffles
68192,Women Tops & Tunics,high,casual,knitted
54253,Women Tops & Tunics,round neck,casual,knitted
54272,Women Tops & Tunics,round neck,casual,waist tie-ups
63169,Women Tops & Tunics,round neck,casual,default
59230,Women Tops & Tunics,default,casual,knitted
64337,Women Tops & Tunics,round neck,casual,ruffles
54397,Women Tops & Tunics,round neck,casual,knitted
64310,Women Tops & Tunics,round neck,casual,ruffles
66926,Women Tops & Tunics,round neck,casual,tie-ups
64020,Women Tops & Tunics,round neck,casual,knitted
61307,Women Tops & Tunics,round neck,casual,default
70320,Women Tops & Tunics,round neck,casual,tie-ups
54480,Women Tops & Tunics,round neck,casual,default
54246,Women Tops & Tunics,high,casual,knitted
54471,Women Tops & Tunics,round neck,casual,default
52347,Women Tops & Tunics,round neck,casual,default
52331,Women Tops & Tunics,default,casual,tie-ups
60517,Women Tops & Tunics,round neck,casual,knitted
63277,Women Tops & Tunics,square neck,casual,ruffles
67349,Women Tops & Tunics,high,casual,default
54268,Women Tops & Tunics,high,casual,knitted
63259,Women Tops & Tunics,stylised,casual,ruffles
63326,Women Tops & Tunics,v-neck,casual,tie-ups
54402,Women Tops & Tunics,square neck,casual,default
54225,Women Tops & Tunics,v-neck,casual,tie-ups
68119,Women Tops & Tunics,v-neck,casual,tie-ups
59232,Women Tops & Tunics,sweetheart neck,casual,default
63243,Women Tops & Tunics,v-neck,casual,ruffles
54312,Women Tops & Tunics,round neck,casual,tie-ups
67104,Women Tops & Tunics,round neck,casual,default
60584,Women Tops & Tunics,square neck,casual,ruffles
