id,Category,len,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,id_as_filename
27696,Kurtis,9,black,straight,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,027696.png
27697,Kurtis,9,red,a-line,,daily,default,default,default,three-quarter sleeves,regular,,027697.png
27698,Kurtis,9,pink,,calf length,daily,default,default,default,three-quarter sleeves,,,027698.png
27699,Kurtis,9,maroon,,calf length,,default,default,default,three-quarter sleeves,regular,,027699.png
27700,Kurtis,9,pink,,,party,default,default,default,three-quarter sleeves,regular,,027700.png
27701,Kurtis,9,black,straight,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,027701.png
27702,Kurtis,9,red,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,,027702.png
27703,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,027703.png
27704,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,027704.png
27705,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,027705.png
27706,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,027706.png
27707,Kurtis,9,green,,,,default,default,default,three-quarter sleeves,regular,,027707.png
27708,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,027708.png
27709,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,027709.png
27710,Kurtis,9,purple,,,daily,default,default,default,three-quarter sleeves,regular,,027710.png
27711,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,027711.png
27712,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,027712.png
27713,Kurtis,9,,,calf length,,default,default,default,three-quarter sleeves,regular,,027713.png
27714,Kurtis,9,pink,,calf length,,default,default,default,three-quarter sleeves,regular,,027714.png
27715,Kurtis,9,red,,calf length,daily,default,default,default,three-quarter sleeves,regular,,027715.png
27716,Kurtis,9,,,calf length,party,default,default,default,three-quarter sleeves,regular,,027716.png
27717,Kurtis,9,black,,calf length,,default,default,default,three-quarter sleeves,regular,,027717.png
27718,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,027718.png
27719,Kurtis,9,blue,a-line,knee length,,default,solid,solid,three-quarter sleeves,regular,,027719.png
27720,Kurtis,9,grey,,,daily,default,default,default,three-quarter sleeves,regular,,027720.png
27721,Kurtis,9,navy blue,,,,default,default,default,three-quarter sleeves,regular,,027721.png
27722,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,027722.png
27723,Kurtis,9,green,,calf length,,default,default,default,three-quarter sleeves,regular,,027723.png
27724,Kurtis,9,orange,,calf length,,default,default,default,three-quarter sleeves,regular,,027724.png
27725,Kurtis,9,white,,calf length,,default,default,default,three-quarter sleeves,regular,,027725.png
27726,Kurtis,9,black,,,party,default,default,default,three-quarter sleeves,regular,,027726.png
27727,Kurtis,9,white,,calf length,,default,default,default,three-quarter sleeves,regular,,027727.png
27728,Kurtis,9,black,a-line,calf length,daily,default,solid,solid,three-quarter sleeves,regular,,027728.png
27729,Kurtis,9,red,a-line,calf length,daily,default,solid,solid,three-quarter sleeves,regular,,027729.png
27730,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,027730.png
27731,Kurtis,9,black,straight,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,027731.png
27732,Kurtis,9,blue,,calf length,daily,default,default,default,short sleeves,,,027732.png
27733,Kurtis,9,orange,,calf length,,default,default,default,three-quarter sleeves,regular,,027733.png
27734,Kurtis,9,pink,,calf length,,default,default,default,three-quarter sleeves,regular,,027734.png
27735,Kurtis,9,,,calf length,daily,default,default,default,three-quarter sleeves,regular,,027735.png
27736,Kurtis,9,green,,,daily,default,default,default,,regular,,027736.png
27737,Kurtis,9,pink,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,,027737.png
27738,Kurtis,9,blue,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,,027738.png
27739,Kurtis,9,pink,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,,027739.png
27740,Kurtis,9,yellow,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,,027740.png
27741,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,027741.png
27742,Kurtis,9,green,,,party,default,default,default,three-quarter sleeves,regular,,027742.png
27743,Kurtis,9,purple,,calf length,daily,default,default,default,three-quarter sleeves,regular,,027743.png
27744,Kurtis,9,blue,,calf length,,default,default,default,three-quarter sleeves,regular,,027744.png
27745,Kurtis,9,yellow,,calf length,daily,default,default,default,three-quarter sleeves,regular,,027745.png
27746,Kurtis,9,yellow,,,party,default,default,default,three-quarter sleeves,regular,,027746.png
27747,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,027747.png
27748,Kurtis,9,maroon,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,027748.png
27749,Kurtis,9,black,,calf length,,default,solid,solid,three-quarter sleeves,regular,,027749.png
27750,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,027750.png
27751,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,027751.png
27752,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,027752.png
27753,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,027753.png
27754,Kurtis,9,maroon,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,027754.png
27755,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,027755.png
27756,Kurtis,9,green,,,daily,default,default,default,three-quarter sleeves,regular,,027756.png
27757,Kurtis,9,red,,,party,default,default,default,three-quarter sleeves,regular,,027757.png
27758,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,027758.png
27759,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,027759.png
27760,Kurtis,9,white,,calf length,,default,default,default,three-quarter sleeves,regular,,027760.png
27761,Kurtis,9,yellow,,calf length,,default,default,default,three-quarter sleeves,regular,,027761.png
27762,Kurtis,9,grey,,calf length,,default,default,default,three-quarter sleeves,regular,,027762.png
27763,Kurtis,9,orange,,calf length,,default,default,default,three-quarter sleeves,regular,,027763.png
27764,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,027764.png
27765,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,027765.png
27766,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,027766.png
27767,Kurtis,9,black,,calf length,,default,default,default,three-quarter sleeves,regular,,027767.png
27768,Kurtis,9,black,a-line,calf length,,default,default,default,three-quarter sleeves,regular,,027768.png
27769,Kurtis,9,,,calf length,,default,default,default,three-quarter sleeves,regular,,027769.png
27770,Kurtis,9,,,calf length,,default,default,default,three-quarter sleeves,regular,,027770.png
27771,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,027771.png
27772,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,027772.png
27773,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,027773.png
27774,Kurtis,9,yellow,,calf length,,default,default,default,three-quarter sleeves,regular,,027774.png
27775,Kurtis,9,maroon,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,,027775.png
27776,Kurtis,9,red,a-line,calf length,party,net,solid,solid,three-quarter sleeves,regular,,027776.png
27777,Kurtis,9,yellow,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,,027777.png
27778,Kurtis,9,red,straight,calf length,daily,default,default,default,three-quarter sleeves,regular,,027778.png
27779,Kurtis,9,red,straight,knee length,daily,net,solid,solid,three-quarter sleeves,regular,,027779.png
27780,Kurtis,9,maroon,a-line,knee length,daily,,solid,solid,three-quarter sleeves,regular,,027780.png
27781,Kurtis,9,black,,,party,,solid,solid,three-quarter sleeves,regular,,027781.png
27782,Kurtis,9,maroon,a-line,knee length,daily,,solid,solid,three-quarter sleeves,regular,,027782.png
27783,Kurtis,9,grey,,calf length,,,default,default,three-quarter sleeves,regular,,027783.png
27784,Kurtis,9,black,a-line,calf length,daily,,solid,solid,three-quarter sleeves,regular,,027784.png
27785,Kurtis,9,multicolor,a-line,calf length,daily,,default,default,three-quarter sleeves,regular,,027785.png
27786,Kurtis,9,black,a-line,calf length,daily,,default,default,short sleeves,,,027786.png
27787,Kurtis,9,multicolor,straight,calf length,daily,,default,default,three-quarter sleeves,regular,,027787.png
27788,Kurtis,9,black,,,party,default,default,default,three-quarter sleeves,regular,,027788.png
27789,Kurtis,9,grey,a-line,knee length,daily,,default,default,three-quarter sleeves,regular,,027789.png
27790,Kurtis,9,multicolor,a-line,calf length,daily,,default,default,three-quarter sleeves,regular,,027790.png
27791,Kurtis,9,blue,a-line,,party,net,solid,solid,three-quarter sleeves,regular,,027791.png
27792,Kurtis,9,red,a-line,knee length,daily,,solid,solid,three-quarter sleeves,regular,,027792.png
27793,Kurtis,9,green,a-line,,party,default,solid,solid,three-quarter sleeves,regular,,027793.png
27794,Kurtis,9,pink,a-line,calf length,daily,,default,default,short sleeves,regular,,027794.png
27795,Kurtis,9,purple,a-line,calf length,daily,,solid,solid,three-quarter sleeves,regular,,027795.png
27796,Kurtis,9,red,a-line,knee length,daily,,solid,solid,three-quarter sleeves,regular,,027796.png
27797,Kurtis,9,maroon,a-line,knee length,daily,,default,default,short sleeves,regular,,027797.png
27798,Kurtis,9,red,a-line,,party,default,solid,solid,three-quarter sleeves,regular,,027798.png
27799,Kurtis,9,maroon,a-line,calf length,party,,solid,solid,three-quarter sleeves,regular,,027799.png
27800,Kurtis,9,yellow,a-line,calf length,daily,,solid,solid,three-quarter sleeves,regular,,027800.png
27801,Kurtis,9,yellow,a-line,calf length,daily,,solid,solid,three-quarter sleeves,regular,,027801.png
27802,Kurtis,9,multicolor,a-line,calf length,daily,,default,default,three-quarter sleeves,regular,,027802.png
27803,Kurtis,9,purple,a-line,,,default,default,default,three-quarter sleeves,regular,,027803.png
27804,Kurtis,9,yellow,a-line,knee length,daily,,default,default,short sleeves,regular,,027804.png
27805,Kurtis,9,grey,a-line,calf length,daily,,solid,solid,three-quarter sleeves,regular,,027805.png
27806,Kurtis,9,pink,a-line,knee length,daily,,solid,solid,three-quarter sleeves,regular,,027806.png
27807,Kurtis,9,blue,,,daily,,default,default,,regular,,027807.png
27808,Kurtis,9,multicolor,a-line,calf length,party,,default,default,three-quarter sleeves,regular,,027808.png
27809,Kurtis,9,purple,a-line,calf length,daily,,solid,solid,three-quarter sleeves,regular,,027809.png
27810,Kurtis,9,white,,,daily,,default,default,,regular,,027810.png
27811,Kurtis,9,orange,,calf length,daily,,default,default,three-quarter sleeves,,,027811.png
27812,Kurtis,9,red,a-line,calf length,daily,,default,default,three-quarter sleeves,regular,,027812.png
27813,Kurtis,9,white,a-line,calf length,daily,,default,default,short sleeves,,,027813.png
27814,Kurtis,9,black,a-line,,party,net,solid,solid,three-quarter sleeves,regular,,027814.png
27815,Kurtis,9,orange,a-line,,party,net,solid,solid,three-quarter sleeves,regular,,027815.png
27816,Kurtis,9,white,,calf length,party,,default,default,,regular,,027816.png
27817,Kurtis,9,maroon,straight,knee length,daily,,default,default,short sleeves,regular,,027817.png
27818,Kurtis,9,red,a-line,calf length,daily,,default,default,short sleeves,regular,,027818.png
27819,Kurtis,9,multicolor,a-line,calf length,daily,,default,default,three-quarter sleeves,regular,,027819.png
27820,Kurtis,9,maroon,a-line,knee length,daily,,default,default,short sleeves,regular,,027820.png
27821,Kurtis,9,maroon,a-line,knee length,daily,,default,default,short sleeves,regular,,027821.png
27822,Kurtis,9,green,a-line,knee length,,,solid,solid,three-quarter sleeves,regular,,027822.png
27823,Kurtis,9,,a-line,calf length,party,,default,default,three-quarter sleeves,regular,,027823.png
27824,Kurtis,9,pink,,,,,default,default,three-quarter sleeves,regular,,027824.png
27825,Kurtis,9,blue,a-line,,party,default,solid,solid,three-quarter sleeves,regular,,027825.png
27826,Kurtis,9,pink,a-line,calf length,daily,,default,default,three-quarter sleeves,regular,,027826.png
27827,Kurtis,9,green,,,,,default,default,,regular,,027827.png
27828,Kurtis,9,maroon,a-line,knee length,daily,,default,default,short sleeves,regular,,027828.png
27829,Kurtis,9,red,a-line,calf length,daily,,default,default,three-quarter sleeves,regular,,027829.png
27830,Kurtis,9,red,,calf length,,,default,default,three-quarter sleeves,regular,,027830.png
27831,Kurtis,9,blue,a-line,knee length,daily,,solid,solid,three-quarter sleeves,regular,,027831.png
27832,Kurtis,9,pink,a-line,calf length,party,,default,default,three-quarter sleeves,regular,,027832.png
27833,Kurtis,9,multicolor,,calf length,daily,,default,default,sleeveless,sleeveless,,027833.png
27834,Kurtis,9,maroon,a-line,knee length,daily,,solid,solid,three-quarter sleeves,regular,,027834.png
27835,Kurtis,9,blue,,,,,default,default,three-quarter sleeves,regular,,027835.png
27836,Kurtis,9,black,a-line,calf length,daily,net,solid,,three-quarter sleeves,regular,,027836.png
27837,Kurtis,9,blue,a-line,calf length,daily,,solid,solid,three-quarter sleeves,regular,,027837.png
27838,Kurtis,9,green,a-line,calf length,daily,,solid,solid,three-quarter sleeves,regular,,027838.png
27839,Kurtis,9,orange,a-line,calf length,party,,default,default,three-quarter sleeves,regular,,027839.png
27840,Kurtis,9,white,,,party,,default,default,,regular,,027840.png
