id,Category,fit_shape,length,sleeve_length,sleeve_styling
59790,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
51463,Women Tops & Tunics,fitted,regular,three-quarter sleeves,default
56035,Women Tops & Tunics,fitted,regular,three-quarter sleeves,default
55476,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
57907,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
52077,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
62593,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
64468,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
57184,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
58280,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
51857,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
58941,Women Tops & Tunics,fitted,regular,long sleeves,regular sleeves
68467,Women Tops & Tunics,fitted,regular,long sleeves,regular sleeves
69549,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
56677,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
56162,Women Tops & Tunics,fitted,crop,short sleeves,default
66562,Women Tops & Tunics,fitted,crop,short sleeves,default
57247,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
69200,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
61121,Women Tops & Tunics,fitted,crop,short sleeves,default
60486,Women Tops & Tunics,fitted,crop,short sleeves,default
69109,Women Tops & Tunics,fitted,crop,short sleeves,default
69188,Women Tops & Tunics,fitted,crop,short sleeves,default
66667,Women Tops & Tunics,fitted,crop,long sleeves,regular sleeves
60320,Women Tops & Tunics,fitted,crop,long sleeves,regular sleeves
53811,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
54335,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
62123,Women Tops & Tunics,regular,regular,short sleeves,default
64177,Women Tops & Tunics,regular,regular,short sleeves,default
65732,Women Tops & Tunics,fitted,regular,long sleeves,regular sleeves
66467,Women Tops & Tunics,fitted,regular,long sleeves,regular sleeves
53295,Women Tops & Tunics,fitted,regular,short sleeves,puff sleeves
52535,Women Tops & Tunics,fitted,regular,short sleeves,puff sleeves
69984,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
58388,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
64600,Women Tops & Tunics,default,regular,short sleeves,default
61551,Women Tops & Tunics,default,regular,short sleeves,default
59030,Women Tops & Tunics,regular,regular,long sleeves,regular sleeves
51831,Women Tops & Tunics,regular,regular,long sleeves,regular sleeves
64938,Women Tops & Tunics,default,regular,short sleeves,default
59521,Women Tops & Tunics,default,regular,short sleeves,default
65692,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
69841,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
57045,Women Tops & Tunics,default,regular,long sleeves,default
60378,Women Tops & Tunics,default,regular,long sleeves,default
63234,Women Tops & Tunics,fitted,crop,short sleeves,default
67264,Women Tops & Tunics,fitted,crop,short sleeves,default
51893,Women Tops & Tunics,fitted,crop,long sleeves,regular sleeves
60321,Women Tops & Tunics,fitted,crop,long sleeves,regular sleeves
64677,Women Tops & Tunics,fitted,regular,long sleeves,regular sleeves
65999,Women Tops & Tunics,fitted,regular,long sleeves,regular sleeves
62273,Women Tops & Tunics,regular,regular,short sleeves,default
57714,Women Tops & Tunics,regular,regular,short sleeves,default
59244,Women Tops & Tunics,fitted,regular,three-quarter sleeves,default
66295,Women Tops & Tunics,fitted,regular,three-quarter sleeves,default
53343,Women Tops & Tunics,fitted,regular,short sleeves,puff sleeves
56618,Women Tops & Tunics,fitted,regular,short sleeves,puff sleeves
60276,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
62655,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
56044,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
65465,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
68375,Women Tops & Tunics,fitted,regular,short sleeves,regular sleeves
51402,Women Tops & Tunics,fitted,regular,short sleeves,regular sleeves
60153,Women Tops & Tunics,fitted,regular,short sleeves,regular sleeves
63780,Women Tops & Tunics,fitted,regular,short sleeves,regular sleeves
57585,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
60563,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
69160,Women Tops & Tunics,regular,regular,three-quarter sleeves,default
54622,Women Tops & Tunics,regular,regular,three-quarter sleeves,default
66653,Women Tops & Tunics,fitted,regular,short sleeves,puff sleeves
67939,Women Tops & Tunics,fitted,regular,short sleeves,puff sleeves
65103,Women Tops & Tunics,fitted,regular,short sleeves,puff sleeves
57173,Women Tops & Tunics,fitted,regular,short sleeves,puff sleeves
59519,Women Tops & Tunics,fitted,regular,long sleeves,regular sleeves
69623,Women Tops & Tunics,fitted,regular,long sleeves,regular sleeves
67305,Women Tops & Tunics,fitted,regular,short sleeves,default
69266,Women Tops & Tunics,fitted,regular,short sleeves,default
66554,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
61271,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
57041,Women Tops & Tunics,default,regular,short sleeves,default
67540,Women Tops & Tunics,default,regular,short sleeves,default
67373,Women Tops & Tunics,fitted,regular,short sleeves,regular sleeves
69781,Women Tops & Tunics,fitted,regular,short sleeves,regular sleeves
67567,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
64721,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
56979,Women Tops & Tunics,regular,regular,long sleeves,default
64652,Women Tops & Tunics,regular,regular,long sleeves,default
67372,Women Tops & Tunics,default,regular,short sleeves,default
56966,Women Tops & Tunics,default,regular,short sleeves,default
60399,Women Tops & Tunics,fitted,crop,short sleeves,default
56434,Women Tops & Tunics,fitted,crop,short sleeves,default
55960,Women Tops & Tunics,regular,regular,three-quarter sleeves,regular sleeves
51536,Women Tops & Tunics,regular,regular,three-quarter sleeves,regular sleeves
69836,Women Tops & Tunics,fitted,crop,sleeveless,sleeveless
56867,Women Tops & Tunics,fitted,crop,sleeveless,sleeveless
53682,Women Tops & Tunics,regular,regular,long sleeves,regular sleeves
68829,Women Tops & Tunics,regular,regular,long sleeves,regular sleeves
63016,Women Tops & Tunics,fitted,regular,short sleeves,puff sleeves
63698,Women Tops & Tunics,fitted,regular,short sleeves,puff sleeves
56606,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
62492,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
55803,Women Tops & Tunics,fitted,regular,short sleeves,default
53605,Women Tops & Tunics,fitted,regular,short sleeves,default
64952,Women Tops & Tunics,boxy,crop,long sleeves,regular sleeves
54294,Women Tops & Tunics,boxy,crop,long sleeves,regular sleeves
56480,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
55689,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
55203,Women Tops & Tunics,fitted,crop,sleeveless,sleeveless
53947,Women Tops & Tunics,fitted,crop,sleeveless,sleeveless
69240,Women Tops & Tunics,regular,regular,short sleeves,default
58942,Women Tops & Tunics,regular,regular,short sleeves,default
56646,Women Tops & Tunics,default,crop,short sleeves,regular sleeves
69817,Women Tops & Tunics,default,crop,short sleeves,regular sleeves
52303,Women Tops & Tunics,regular,crop,long sleeves,regular sleeves
57411,Women Tops & Tunics,regular,crop,long sleeves,regular sleeves
54524,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
68993,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
67011,Women Tops & Tunics,regular,crop,long sleeves,regular sleeves
65426,Women Tops & Tunics,regular,crop,long sleeves,regular sleeves
54894,Women Tops & Tunics,fitted,regular,long sleeves,regular sleeves
58699,Women Tops & Tunics,fitted,regular,long sleeves,regular sleeves
61957,Women Tops & Tunics,fitted,regular,short sleeves,regular sleeves
57533,Women Tops & Tunics,fitted,regular,short sleeves,regular sleeves
52081,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
53854,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
68465,Women Tops & Tunics,fitted,crop,short sleeves,default
66726,Women Tops & Tunics,fitted,crop,short sleeves,default
60024,Women Tops & Tunics,fitted,regular,long sleeves,regular sleeves
70051,Women Tops & Tunics,fitted,regular,long sleeves,regular sleeves
64731,Women Tops & Tunics,fitted,crop,short sleeves,regular sleeves
57607,Women Tops & Tunics,fitted,crop,short sleeves,regular sleeves
60034,Women Tops & Tunics,boxy,crop,long sleeves,regular sleeves
64932,Women Tops & Tunics,boxy,crop,long sleeves,regular sleeves
62032,Women Tops & Tunics,default,crop,long sleeves,regular sleeves
67050,Women Tops & Tunics,default,crop,long sleeves,regular sleeves
69550,Women Tops & Tunics,regular,regular,three-quarter sleeves,regular sleeves
70349,Women Tops & Tunics,regular,regular,three-quarter sleeves,regular sleeves
61451,Women Tops & Tunics,fitted,crop,sleeveless,sleeveless
67359,Women Tops & Tunics,fitted,crop,sleeveless,sleeveless
61798,Women Tops & Tunics,fitted,crop,short sleeves,default
62777,Women Tops & Tunics,fitted,crop,short sleeves,default
68235,Women Tops & Tunics,regular,regular,three-quarter sleeves,default
59699,Women Tops & Tunics,regular,regular,three-quarter sleeves,default
54379,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
63466,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
64352,Women Tops & Tunics,fitted,regular,short sleeves,puff sleeves
57776,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
61893,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
63484,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
53556,Women Tops & Tunics,fitted,regular,long sleeves,regular sleeves
60989,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
64878,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
65592,Women Tops & Tunics,fitted,regular,short sleeves,default
57816,Women Tops & Tunics,fitted,crop,long sleeves,regular sleeves
55137,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
59262,Women Tops & Tunics,fitted,crop,short sleeves,regular sleeves
66411,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
69654,Women Tops & Tunics,regular,regular,short sleeves,puff sleeves
57255,Women Tops & Tunics,fitted,crop,short sleeves,regular sleeves
68634,Women Tops & Tunics,regular,regular,three-quarter sleeves,default
65661,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
62169,Women Tops & Tunics,fitted,crop,sleeveless,sleeveless
59835,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
65686,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
63468,Women Tops & Tunics,boxy,regular,short sleeves,regular sleeves
70027,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
53702,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
70368,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
53126,Women Tops & Tunics,default,crop,sleeveless,sleeveless
63595,Women Tops & Tunics,regular,regular,long sleeves,puff sleeves
62539,Women Tops & Tunics,fitted,regular,long sleeves,regular sleeves
65642,Women Tops & Tunics,fitted,regular,long sleeves,regular sleeves
61454,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
66203,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
70188,Women Tops & Tunics,fitted,regular,short sleeves,regular sleeves
67537,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
60433,Women Tops & Tunics,fitted,regular,long sleeves,regular sleeves
63365,Women Tops & Tunics,regular,regular,short sleeves,puff sleeves
53703,Women Tops & Tunics,boxy,crop,long sleeves,regular sleeves
65041,Women Tops & Tunics,fitted,regular,short sleeves,default
68817,Women Tops & Tunics,regular,regular,short sleeves,puff sleeves
66525,Women Tops & Tunics,regular,regular,long sleeves,regular sleeves
64700,Women Tops & Tunics,fitted,regular,short sleeves,puff sleeves
67446,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
68643,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
53292,Women Tops & Tunics,boxy,crop,long sleeves,regular sleeves
68182,Women Tops & Tunics,regular,regular,three-quarter sleeves,regular sleeves
63699,Women Tops & Tunics,fitted,regular,long sleeves,regular sleeves
61165,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
67675,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
56866,Women Tops & Tunics,fitted,crop,sleeveless,sleeveless
56371,Women Tops & Tunics,fitted,regular,short sleeves,default
54070,Women Tops & Tunics,regular,crop,sleeveless,sleeveless
56178,Women Tops & Tunics,fitted,regular,short sleeves,regular sleeves
61673,Women Tops & Tunics,fitted,regular,short sleeves,regular sleeves
66132,Women Tops & Tunics,regular,regular,long sleeves,regular sleeves
60538,Women Tops & Tunics,regular,regular,three-quarter sleeves,regular sleeves
58574,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
53968,Women Tops & Tunics,fitted,regular,short sleeves,puff sleeves
55103,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
55875,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
55899,Women Tops & Tunics,fitted,regular,long sleeves,regular sleeves
63073,Women Tops & Tunics,regular,regular,short sleeves,puff sleeves
54460,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
57606,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
64801,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
64508,Women Tops & Tunics,regular,regular,short sleeves,default
58539,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
62254,Women Tops & Tunics,regular,regular,short sleeves,puff sleeves
63354,Women Tops & Tunics,boxy,crop,long sleeves,regular sleeves
57955,Women Tops & Tunics,fitted,crop,long sleeves,regular sleeves
66057,Women Tops & Tunics,default,crop,long sleeves,regular sleeves
59174,Women Tops & Tunics,fitted,regular,short sleeves,regular sleeves
65548,Women Tops & Tunics,regular,regular,long sleeves,regular sleeves
58453,Women Tops & Tunics,regular,regular,long sleeves,puff sleeves
56337,Women Tops & Tunics,regular,regular,short sleeves,default
63291,Women Tops & Tunics,fitted,crop,sleeveless,sleeveless
55135,Women Tops & Tunics,regular,regular,long sleeves,regular sleeves
56713,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
64049,Women Tops & Tunics,regular,regular,short sleeves,puff sleeves
69884,Women Tops & Tunics,fitted,crop,long sleeves,regular sleeves
67130,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
57398,Women Tops & Tunics,fitted,crop,long sleeves,regular sleeves
61944,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
64311,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
56339,Women Tops & Tunics,regular,crop,long sleeves,regular sleeves
56814,Women Tops & Tunics,regular,regular,three-quarter sleeves,regular sleeves
65200,Women Tops & Tunics,fitted,crop,short sleeves,regular sleeves
53668,Women Tops & Tunics,fitted,regular,long sleeves,regular sleeves
55299,Women Tops & Tunics,regular,regular,short sleeves,regular sleeves
59207,Women Tops & Tunics,boxy,crop,short sleeves,regular sleeves
66092,Women Tops & Tunics,fitted,crop,short sleeves,regular sleeves
67817,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
61223,Women Tops & Tunics,regular,regular,long sleeves,regular sleeves
59942,Women Tops & Tunics,regular,regular,three-quarter sleeves,default
57564,Women Tops & Tunics,fitted,regular,long sleeves,regular sleeves
69826,Women Tops & Tunics,regular,crop,short sleeves,regular sleeves
63917,Women Tops & Tunics,fitted,crop,long sleeves,regular sleeves
63841,Women Tops & Tunics,fitted,regular,short sleeves,puff sleeves
66739,Women Tops & Tunics,fitted,regular,short sleeves,puff sleeves
