id,Category,color,pattern,print_or_pattern_type
68383,Women Tops & Tunics,white,printed,typography
55866,Women Tops & Tunics,white,printed,typography
58335,Women Tops & Tunics,white,printed,typography
70264,Women Tops & Tunics,white,printed,typography
68058,Women Tops & Tunics,white,printed,typography
53916,Women Tops & Tunics,white,printed,typography
64272,Women Tops & Tunics,white,printed,typography
60318,Women Tops & Tunics,white,printed,typography
63800,Women Tops & Tunics,white,printed,typography
67774,Women Tops & Tunics,white,printed,typography
53785,Women Tops & Tunics,white,printed,typography
52157,Women Tops & Tunics,white,printed,typography
69285,Women Tops & Tunics,white,printed,typography
54369,Women Tops & Tunics,white,printed,typography
67108,Women Tops & Tunics,white,printed,typography
63436,Women Tops & Tunics,white,printed,typography
52157,Women Tops & Tunics,white,printed,typography
70101,Women Tops & Tunics,white,printed,typography
58335,Women Tops & Tunics,white,printed,typography
53580,Women Tops & Tunics,white,printed,typography
68058,Women Tops & Tunics,white,printed,typography
63436,Women Tops & Tunics,white,printed,typography
70101,Women Tops & Tunics,white,printed,typography
69285,Women Tops & Tunics,white,printed,typography
65645,Women Tops & Tunics,white,printed,typography
52200,Women Tops & Tunics,white,printed,typography
54128,Women Tops & Tunics,white,printed,typography
67774,Women Tops & Tunics,white,printed,typography
68383,Women Tops & Tunics,white,printed,typography
55294,Women Tops & Tunics,white,printed,typography
67829,Women Tops & Tunics,white,printed,typography
70101,Women Tops & Tunics,white,printed,typography
53580,Women Tops & Tunics,white,printed,typography
68020,Women Tops & Tunics,white,printed,typography
58349,Women Tops & Tunics,white,printed,typography
62426,Women Tops & Tunics,white,printed,typography
70104,Women Tops & Tunics,white,printed,typography
69285,Women Tops & Tunics,white,printed,typography
54128,Women Tops & Tunics,white,printed,typography
54576,Women Tops & Tunics,white,printed,typography
60837,Women Tops & Tunics,white,printed,typography
68417,Women Tops & Tunics,white,printed,typography
53916,Women Tops & Tunics,white,printed,typography
66796,Women Tops & Tunics,white,printed,typography
67774,Women Tops & Tunics,white,printed,typography
62747,Women Tops & Tunics,white,printed,typography
58349,Women Tops & Tunics,white,printed,typography
63800,Women Tops & Tunics,white,printed,typography
55294,Women Tops & Tunics,white,printed,typography
67829,Women Tops & Tunics,white,printed,typography
55866,Women Tops & Tunics,white,printed,typography
65820,Women Tops & Tunics,white,printed,typography
52495,Women Tops & Tunics,white,printed,typography
69285,Women Tops & Tunics,white,printed,typography
70104,Women Tops & Tunics,white,printed,typography
58349,Women Tops & Tunics,white,printed,typography
63436,Women Tops & Tunics,white,printed,typography
55866,Women Tops & Tunics,white,printed,typography
64272,Women Tops & Tunics,white,printed,typography
67108,Women Tops & Tunics,white,printed,typography
63800,Women Tops & Tunics,white,printed,typography
67108,Women Tops & Tunics,white,printed,typography
70264,Women Tops & Tunics,white,printed,typography
63800,Women Tops & Tunics,white,printed,typography
58349,Women Tops & Tunics,white,printed,typography
60837,Women Tops & Tunics,white,printed,typography
66081,Women Tops & Tunics,white,printed,typography
55294,Women Tops & Tunics,white,printed,typography
64272,Women Tops & Tunics,white,printed,typography
70264,Women Tops & Tunics,white,printed,typography
66796,Women Tops & Tunics,white,printed,typography
66796,Women Tops & Tunics,white,printed,typography
67774,Women Tops & Tunics,white,printed,typography
63800,Women Tops & Tunics,white,printed,typography
53785,Women Tops & Tunics,white,printed,typography
52495,Women Tops & Tunics,white,printed,typography
60837,Women Tops & Tunics,white,printed,typography
69688,Women Tops & Tunics,white,printed,typography
55866,Women Tops & Tunics,white,printed,typography
63800,Women Tops & Tunics,white,printed,typography
69285,Women Tops & Tunics,white,printed,typography
65960,Women Tops & Tunics,white,printed,typography
62732,Women Tops & Tunics,white,printed,typography
66796,Women Tops & Tunics,white,printed,typography
62747,Women Tops & Tunics,white,printed,typography
65771,Women Tops & Tunics,white,printed,typography
67774,Women Tops & Tunics,white,printed,typography
66081,Women Tops & Tunics,white,printed,typography
56004,Women Tops & Tunics,white,printed,typography
62732,Women Tops & Tunics,white,printed,typography
67774,Women Tops & Tunics,white,printed,typography
53580,Women Tops & Tunics,white,printed,typography
69898,Women Tops & Tunics,white,printed,typography
56004,Women Tops & Tunics,white,printed,typography
51873,Women Tops & Tunics,white,printed,typography
68020,Women Tops & Tunics,white,printed,typography
68058,Women Tops & Tunics,white,printed,typography
60164,Women Tops & Tunics,white,printed,typography
56004,Women Tops & Tunics,white,printed,typography
62732,Women Tops & Tunics,white,printed,typography
66796,Women Tops & Tunics,white,printed,typography
68383,Women Tops & Tunics,white,printed,typography
53785,Women Tops & Tunics,white,printed,typography
70104,Women Tops & Tunics,white,printed,typography
69285,Women Tops & Tunics,white,printed,typography
54576,Women Tops & Tunics,white,printed,typography
54576,Women Tops & Tunics,white,printed,typography
65960,Women Tops & Tunics,white,printed,typography
62426,Women Tops & Tunics,white,printed,typography
64272,Women Tops & Tunics,white,printed,typography
66553,Women Tops & Tunics,white,printed,typography
68383,Women Tops & Tunics,white,printed,typography
67108,Women Tops & Tunics,white,printed,typography
53916,Women Tops & Tunics,white,printed,typography
66553,Women Tops & Tunics,white,printed,typography
53580,Women Tops & Tunics,white,printed,typography
66553,Women Tops & Tunics,white,printed,typography
60318,Women Tops & Tunics,white,printed,typography
68417,Women Tops & Tunics,white,printed,typography
63436,Women Tops & Tunics,white,printed,typography
54128,Women Tops & Tunics,white,printed,typography
54369,Women Tops & Tunics,white,printed,typography
65645,Women Tops & Tunics,white,printed,typography
54228,Women Tops & Tunics,white,printed,typography
54228,Women Tops & Tunics,white,printed,typography
68383,Women Tops & Tunics,white,printed,typography
55294,Women Tops & Tunics,white,printed,typography
51873,Women Tops & Tunics,white,printed,typography
55294,Women Tops & Tunics,white,printed,typography
54539,Women Tops & Tunics,white,printed,typography
53785,Women Tops & Tunics,white,printed,typography
51873,Women Tops & Tunics,white,printed,typography
55866,Women Tops & Tunics,white,printed,typography
55866,Women Tops & Tunics,white,printed,typography
63800,Women Tops & Tunics,white,printed,typography
52200,Women Tops & Tunics,white,printed,typography
58335,Women Tops & Tunics,white,printed,typography
65645,Women Tops & Tunics,white,printed,typography
57762,Women Tops & Tunics,white,printed,typography
63800,Women Tops & Tunics,white,printed,typography
64272,Women Tops & Tunics,white,printed,typography
52495,Women Tops & Tunics,white,printed,typography
68020,Women Tops & Tunics,white,printed,typography
52495,Women Tops & Tunics,white,printed,typography
53785,Women Tops & Tunics,white,printed,typography
66553,Women Tops & Tunics,white,printed,typography
62426,Women Tops & Tunics,white,printed,typography
65771,Women Tops & Tunics,white,printed,typography
56004,Women Tops & Tunics,white,printed,typography
66081,Women Tops & Tunics,white,printed,typography
67108,Women Tops & Tunics,white,printed,typography
65960,Women Tops & Tunics,white,printed,typography
66796,Women Tops & Tunics,white,printed,typography
67774,Women Tops & Tunics,white,printed,typography
52157,Women Tops & Tunics,white,printed,typography
65645,Women Tops & Tunics,white,printed,typography
67153,Women Tops & Tunics,white,printed,typography
60837,Women Tops & Tunics,white,printed,typography
53916,Women Tops & Tunics,white,printed,typography
65960,Women Tops & Tunics,white,printed,typography
65645,Women Tops & Tunics,white,printed,typography
55866,Women Tops & Tunics,white,printed,typography
66081,Women Tops & Tunics,white,printed,typography
55866,Women Tops & Tunics,white,printed,typography
55294,Women Tops & Tunics,white,printed,typography
62426,Women Tops & Tunics,white,printed,typography
70101,Women Tops & Tunics,white,printed,typography
58349,Women Tops & Tunics,white,printed,typography
52200,Women Tops & Tunics,white,printed,typography
60164,Women Tops & Tunics,white,printed,typography
54128,Women Tops & Tunics,white,printed,typography
52200,Women Tops & Tunics,white,printed,typography
62426,Women Tops & Tunics,white,printed,typography
65960,Women Tops & Tunics,white,printed,typography
69898,Women Tops & Tunics,white,printed,typography
62426,Women Tops & Tunics,white,printed,typography
52200,Women Tops & Tunics,white,printed,typography
54369,Women Tops & Tunics,white,printed,typography
53580,Women Tops & Tunics,white,printed,typography
70264,Women Tops & Tunics,white,printed,typography
66081,Women Tops & Tunics,white,printed,typography
62732,Women Tops & Tunics,white,printed,typography
58335,Women Tops & Tunics,white,printed,typography
58349,Women Tops & Tunics,white,printed,typography
52200,Women Tops & Tunics,white,printed,typography
65771,Women Tops & Tunics,white,printed,typography
58349,Women Tops & Tunics,white,printed,typography
65771,Women Tops & Tunics,white,printed,typography
70264,Women Tops & Tunics,white,printed,typography
67829,Women Tops & Tunics,white,printed,typography
52200,Women Tops & Tunics,white,printed,typography
64272,Women Tops & Tunics,white,printed,typography
67774,Women Tops & Tunics,white,printed,typography
51873,Women Tops & Tunics,white,printed,typography
63800,Women Tops & Tunics,white,printed,typography
67153,Women Tops & Tunics,white,printed,typography
56004,Women Tops & Tunics,white,printed,typography
66081,Women Tops & Tunics,white,printed,typography
58335,Women Tops & Tunics,white,printed,typography
54576,Women Tops & Tunics,white,printed,typography
68020,Women Tops & Tunics,white,printed,typography
58349,Women Tops & Tunics,white,printed,typography
63800,Women Tops & Tunics,white,printed,typography
51873,Women Tops & Tunics,white,printed,typography
68020,Women Tops & Tunics,white,printed,typography
58349,Women Tops & Tunics,white,printed,typography
66081,Women Tops & Tunics,white,printed,typography
69285,Women Tops & Tunics,white,printed,typography
67153,Women Tops & Tunics,white,printed,typography
56004,Women Tops & Tunics,white,printed,typography
60837,Women Tops & Tunics,white,printed,typography
62732,Women Tops & Tunics,white,printed,typography
55294,Women Tops & Tunics,white,printed,typography
54576,Women Tops & Tunics,white,printed,typography
66796,Women Tops & Tunics,white,printed,typography
58335,Women Tops & Tunics,white,printed,typography
53580,Women Tops & Tunics,white,printed,typography
54228,Women Tops & Tunics,white,printed,typography
67829,Women Tops & Tunics,white,printed,typography
64272,Women Tops & Tunics,white,printed,typography
60318,Women Tops & Tunics,white,printed,typography
67774,Women Tops & Tunics,white,printed,typography
66796,Women Tops & Tunics,white,printed,typography
58349,Women Tops & Tunics,white,printed,typography
65820,Women Tops & Tunics,white,printed,typography
62732,Women Tops & Tunics,white,printed,typography
54228,Women Tops & Tunics,white,printed,typography
67108,Women Tops & Tunics,white,printed,typography
52157,Women Tops & Tunics,white,printed,typography
54228,Women Tops & Tunics,white,printed,typography
63436,Women Tops & Tunics,white,printed,typography
60837,Women Tops & Tunics,white,printed,typography
65645,Women Tops & Tunics,white,printed,typography
67108,Women Tops & Tunics,white,printed,typography
58335,Women Tops & Tunics,white,printed,typography
51873,Women Tops & Tunics,white,printed,typography
54128,Women Tops & Tunics,white,printed,typography
69688,Women Tops & Tunics,white,printed,typography
69688,Women Tops & Tunics,white,printed,typography
67829,Women Tops & Tunics,white,printed,typography
67153,Women Tops & Tunics,white,printed,typography
55294,Women Tops & Tunics,white,printed,typography
58335,Women Tops & Tunics,white,printed,typography
55294,Women Tops & Tunics,white,printed,typography
68058,Women Tops & Tunics,white,printed,typography
58335,Women Tops & Tunics,white,printed,typography
65253,Women Tops & Tunics,white,printed,typography
60318,Women Tops & Tunics,white,printed,typography
54576,Women Tops & Tunics,white,printed,typography
69688,Women Tops & Tunics,white,printed,typography
63800,Women Tops & Tunics,white,printed,typography
66081,Women Tops & Tunics,white,printed,typography
68020,Women Tops & Tunics,white,printed,typography
66553,Women Tops & Tunics,white,printed,typography
69285,Women Tops & Tunics,white,printed,typography
55294,Women Tops & Tunics,white,printed,typography
68058,Women Tops & Tunics,white,printed,typography
65253,Women Tops & Tunics,white,printed,typography
60318,Women Tops & Tunics,white,printed,typography
65645,Women Tops & Tunics,white,printed,typography
52495,Women Tops & Tunics,white,printed,typography
67153,Women Tops & Tunics,white,printed,typography
70104,Women Tops & Tunics,white,printed,typography
54369,Women Tops & Tunics,white,printed,typography
