id,Category,neck_collar,occassion,surface_styling
58853,Women Tops & Tunics,round neck,casual,
58854,Women Tops & Tunics,stylised,casual,
58857,Women Tops & Tunics,high,casual,
58862,Women Tops & Tunics,round neck,casual,
58867,Women Tops & Tunics,round neck,casual,
58878,Women Tops & Tunics,default,casual,
58879,Women Tops & Tunics,round neck,casual,
58886,Women Tops & Tunics,round neck,casual,
58889,Women Tops & Tunics,round neck,casual,
58893,Women Tops & Tunics,round neck,casual,
58899,Women Tops & Tunics,round neck,casual,
58903,Women Tops & Tunics,round neck,casual,
58907,Women Tops & Tunics,round neck,casual,
58919,Women Tops & Tunics,round neck,casual,
58924,Women Tops & Tunics,round neck,casual,
58927,Women Tops & Tunics,round neck,casual,
58931,Women Tops & Tunics,default,casual,
58937,Women Tops & Tunics,round neck,casual,
58945,Women Tops & Tunics,default,casual,
58946,Women Tops & Tunics,round neck,casual,
58952,Women Tops & Tunics,round neck,casual,
58954,Women Tops & Tunics,round neck,casual,
58955,Women Tops & Tunics,v-neck,casual,
58958,Women Tops & Tunics,high,casual,
58960,Women Tops & Tunics,round neck,casual,
58967,Women Tops & Tunics,round neck,casual,
58968,Women Tops & Tunics,round neck,casual,
58969,Women Tops & Tunics,square neck,casual,
58973,Women Tops & Tunics,round neck,casual,
58974,Women Tops & Tunics,v-neck,casual,
58979,Women Tops & Tunics,stylised,casual,
58983,Women Tops & Tunics,stylised,casual,
58985,Women Tops & Tunics,round neck,casual,
58988,Women Tops & Tunics,round neck,,applique
58989,Women Tops & Tunics,round neck,casual,
58991,Women Tops & Tunics,round neck,casual,
59000,Women Tops & Tunics,round neck,casual,
59002,Women Tops & Tunics,sweetheart neck,casual,
59004,Women Tops & Tunics,high,casual,
59006,Women Tops & Tunics,round neck,casual,
59009,Women Tops & Tunics,v-neck,casual,
59017,Women Tops & Tunics,round neck,casual,
59033,Women Tops & Tunics,round neck,casual,
59034,Women Tops & Tunics,round neck,casual,
59036,Women Tops & Tunics,stylised,casual,
59038,Women Tops & Tunics,round neck,casual,
59043,Women Tops & Tunics,sweetheart neck,casual,
59048,Women Tops & Tunics,v-neck,casual,
59052,Women Tops & Tunics,round neck,casual,
59062,Women Tops & Tunics,square neck,casual,
59069,Women Tops & Tunics,round neck,,applique
59071,Women Tops & Tunics,sweetheart neck,casual,
59077,Women Tops & Tunics,round neck,casual,
59084,Women Tops & Tunics,round neck,casual,
59091,Women Tops & Tunics,stylised,casual,
59092,Women Tops & Tunics,v-neck,casual,
59096,Women Tops & Tunics,square neck,casual,
59101,Women Tops & Tunics,stylised,casual,
59106,Women Tops & Tunics,high,casual,
59108,Women Tops & Tunics,round neck,casual,
59122,Women Tops & Tunics,v-neck,casual,
59123,Women Tops & Tunics,round neck,casual,
59128,Women Tops & Tunics,high,casual,
59130,Women Tops & Tunics,high,casual,
59142,Women Tops & Tunics,round neck,casual,
59144,Women Tops & Tunics,v-neck,casual,
59145,Women Tops & Tunics,round neck,casual,
59146,Women Tops & Tunics,sweetheart neck,casual,
59154,Women Tops & Tunics,default,casual,
59158,Women Tops & Tunics,round neck,casual,
59160,Women Tops & Tunics,default,casual,
59168,Women Tops & Tunics,sweetheart neck,casual,
59171,Women Tops & Tunics,v-neck,casual,
59172,Women Tops & Tunics,round neck,,applique
59178,Women Tops & Tunics,round neck,casual,
59180,Women Tops & Tunics,round neck,casual,
59186,Women Tops & Tunics,sweetheart neck,casual,
59195,Women Tops & Tunics,v-neck,party,
59196,Women Tops & Tunics,round neck,casual,
59199,Women Tops & Tunics,round neck,casual,
59203,Women Tops & Tunics,sweetheart neck,casual,
59220,Women Tops & Tunics,round neck,casual,
59226,Women Tops & Tunics,round neck,casual,
59228,Women Tops & Tunics,round neck,casual,
59240,Women Tops & Tunics,round neck,casual,
59245,Women Tops & Tunics,round neck,casual,
59250,Women Tops & Tunics,round neck,casual,
59253,Women Tops & Tunics,round neck,casual,
59259,Women Tops & Tunics,round neck,casual,
59260,Women Tops & Tunics,v-neck,casual,
59266,Women Tops & Tunics,default,casual,
59280,Women Tops & Tunics,round neck,casual,
59281,Women Tops & Tunics,stylised,casual,
59287,Women Tops & Tunics,default,casual,
59289,Women Tops & Tunics,round neck,casual,
59291,Women Tops & Tunics,stylised,casual,
59294,Women Tops & Tunics,round neck,casual,
59298,Women Tops & Tunics,round neck,casual,
59299,Women Tops & Tunics,square neck,casual,
59303,Women Tops & Tunics,round neck,casual,
59309,Women Tops & Tunics,round neck,casual,
59318,Women Tops & Tunics,round neck,casual,
59326,Women Tops & Tunics,sweetheart neck,casual,
59327,Women Tops & Tunics,round neck,casual,
59336,Women Tops & Tunics,round neck,casual,
59339,Women Tops & Tunics,round neck,casual,
59344,Women Tops & Tunics,round neck,casual,
59346,Women Tops & Tunics,round neck,casual,
59351,Women Tops & Tunics,round neck,casual,
59353,Women Tops & Tunics,high,casual,
59361,Women Tops & Tunics,default,casual,
59363,Women Tops & Tunics,high,casual,
59372,Women Tops & Tunics,stylised,casual,
59373,Women Tops & Tunics,default,casual,
59383,Women Tops & Tunics,default,casual,
59389,Women Tops & Tunics,round neck,casual,
59395,Women Tops & Tunics,round neck,casual,
59401,Women Tops & Tunics,round neck,casual,
59409,Women Tops & Tunics,round neck,casual,
59415,Women Tops & Tunics,high,casual,
59421,Women Tops & Tunics,v-neck,casual,
59434,Women Tops & Tunics,round neck,casual,
59435,Women Tops & Tunics,round neck,casual,
59437,Women Tops & Tunics,default,casual,
59439,Women Tops & Tunics,round neck,casual,
59441,Women Tops & Tunics,round neck,casual,
59443,Women Tops & Tunics,round neck,casual,
59453,Women Tops & Tunics,round neck,casual,
59463,Women Tops & Tunics,v-neck,casual,
59467,Women Tops & Tunics,round neck,casual,
59468,Women Tops & Tunics,round neck,casual,
59475,Women Tops & Tunics,round neck,casual,
59477,Women Tops & Tunics,default,casual,
59479,Women Tops & Tunics,round neck,casual,
59480,Women Tops & Tunics,round neck,casual,
59486,Women Tops & Tunics,round neck,casual,
59487,Women Tops & Tunics,round neck,casual,
59495,Women Tops & Tunics,round neck,casual,
59496,Women Tops & Tunics,round neck,casual,
59498,Women Tops & Tunics,round neck,casual,
59499,Women Tops & Tunics,round neck,casual,
59503,Women Tops & Tunics,round neck,casual,
59507,Women Tops & Tunics,default,casual,
59514,Women Tops & Tunics,high,casual,
59516,Women Tops & Tunics,round neck,casual,
59526,Women Tops & Tunics,round neck,casual,
59532,Women Tops & Tunics,round neck,party,
59534,Women Tops & Tunics,high,casual,
59536,Women Tops & Tunics,sweetheart neck,casual,
59539,Women Tops & Tunics,round neck,casual,
59540,Women Tops & Tunics,round neck,casual,
59547,Women Tops & Tunics,default,casual,
59550,Women Tops & Tunics,default,casual,
59552,Women Tops & Tunics,round neck,casual,
59553,Women Tops & Tunics,round neck,casual,
59555,Women Tops & Tunics,,casual,knitted
59560,Women Tops & Tunics,round neck,casual,
59566,Women Tops & Tunics,round neck,casual,
59569,Women Tops & Tunics,round neck,casual,
59572,Women Tops & Tunics,round neck,casual,
59578,Women Tops & Tunics,high,casual,
59581,Women Tops & Tunics,sweetheart neck,casual,
59596,Women Tops & Tunics,round neck,casual,
59601,Women Tops & Tunics,default,casual,
59605,Women Tops & Tunics,round neck,casual,
59618,Women Tops & Tunics,round neck,casual,
59626,Women Tops & Tunics,default,casual,
59630,Women Tops & Tunics,round neck,casual,
59634,Women Tops & Tunics,square neck,casual,
59635,Women Tops & Tunics,round neck,casual,
59636,Women Tops & Tunics,round neck,casual,
59650,Women Tops & Tunics,sweetheart neck,casual,
59653,Women Tops & Tunics,sweetheart neck,casual,
59659,Women Tops & Tunics,round neck,casual,
59661,Women Tops & Tunics,round neck,casual,
59664,Women Tops & Tunics,round neck,casual,
59667,Women Tops & Tunics,stylised,casual,
59668,Women Tops & Tunics,round neck,casual,
59669,Women Tops & Tunics,default,casual,
59670,Women Tops & Tunics,round neck,casual,
59671,Women Tops & Tunics,round neck,casual,
59681,Women Tops & Tunics,round neck,casual,
59687,Women Tops & Tunics,round neck,casual,
59690,Women Tops & Tunics,round neck,casual,
59695,Women Tops & Tunics,high,casual,
59705,Women Tops & Tunics,round neck,casual,
59712,Women Tops & Tunics,stylised,casual,
59714,Women Tops & Tunics,default,casual,
59715,Women Tops & Tunics,round neck,casual,
59720,Women Tops & Tunics,round neck,casual,
59721,Women Tops & Tunics,round neck,casual,
59732,Women Tops & Tunics,square neck,casual,
59735,Women Tops & Tunics,round neck,casual,
59736,Women Tops & Tunics,round neck,casual,
59737,Women Tops & Tunics,sweetheart neck,casual,
59745,Women Tops & Tunics,default,casual,
59747,Women Tops & Tunics,default,casual,
59751,Women Tops & Tunics,round neck,casual,
59754,Women Tops & Tunics,sweetheart neck,casual,
59769,Women Tops & Tunics,square neck,casual,
59776,Women Tops & Tunics,round neck,casual,
59777,Women Tops & Tunics,round neck,casual,
59779,Women Tops & Tunics,round neck,casual,
59781,Women Tops & Tunics,round neck,casual,
59786,Women Tops & Tunics,round neck,casual,
59788,Women Tops & Tunics,round neck,casual,
59789,Women Tops & Tunics,stylised,casual,
59793,Women Tops & Tunics,high,casual,
59796,Women Tops & Tunics,round neck,casual,
59813,Women Tops & Tunics,round neck,casual,
59823,Women Tops & Tunics,round neck,casual,
59833,Women Tops & Tunics,round neck,casual,
59834,Women Tops & Tunics,round neck,casual,
59851,Women Tops & Tunics,stylised,casual,
59853,Women Tops & Tunics,round neck,casual,
59855,Women Tops & Tunics,round neck,casual,
59856,Women Tops & Tunics,default,casual,
59863,Women Tops & Tunics,round neck,casual,
59864,Women Tops & Tunics,round neck,casual,
59869,Women Tops & Tunics,round neck,casual,
59872,Women Tops & Tunics,sweetheart neck,casual,
59876,Women Tops & Tunics,round neck,casual,
59881,Women Tops & Tunics,round neck,casual,
59886,Women Tops & Tunics,round neck,casual,
59888,Women Tops & Tunics,round neck,casual,
59902,Women Tops & Tunics,high,casual,
59903,Women Tops & Tunics,v-neck,casual,
59910,Women Tops & Tunics,default,casual,
59921,Women Tops & Tunics,round neck,,applique
59922,Women Tops & Tunics,round neck,casual,
59924,Women Tops & Tunics,round neck,casual,
59927,Women Tops & Tunics,round neck,casual,
59928,Women Tops & Tunics,round neck,casual,
59929,Women Tops & Tunics,round neck,casual,
59930,Women Tops & Tunics,round neck,casual,
59934,Women Tops & Tunics,round neck,casual,
59946,Women Tops & Tunics,round neck,casual,
59951,Women Tops & Tunics,round neck,casual,
59954,Women Tops & Tunics,default,casual,
59970,Women Tops & Tunics,round neck,casual,
59975,Women Tops & Tunics,round neck,casual,
59979,Women Tops & Tunics,round neck,casual,
59990,Women Tops & Tunics,default,casual,
59991,Women Tops & Tunics,round neck,casual,
59999,Women Tops & Tunics,round neck,casual,
60000,Women Tops & Tunics,sweetheart neck,casual,
60001,Women Tops & Tunics,sweetheart neck,casual,
60002,Women Tops & Tunics,sweetheart neck,casual,
60010,Women Tops & Tunics,sweetheart neck,casual,
60011,Women Tops & Tunics,round neck,casual,
60013,Women Tops & Tunics,default,casual,
60014,Women Tops & Tunics,round neck,casual,
60015,Women Tops & Tunics,high,casual,
60017,Women Tops & Tunics,round neck,casual,
60020,Women Tops & Tunics,round neck,casual,
60026,Women Tops & Tunics,high,casual,
60027,Women Tops & Tunics,round neck,casual,
60032,Women Tops & Tunics,round neck,casual,
60035,Women Tops & Tunics,stylised,casual,
60046,Women Tops & Tunics,round neck,casual,
60051,Women Tops & Tunics,v-neck,casual,
60054,Women Tops & Tunics,round neck,casual,
60058,Women Tops & Tunics,round neck,casual,
60059,Women Tops & Tunics,stylised,casual,
60072,Women Tops & Tunics,default,casual,
60075,Women Tops & Tunics,v-neck,casual,
60077,Women Tops & Tunics,round neck,casual,
60081,Women Tops & Tunics,round neck,casual,
60087,Women Tops & Tunics,round neck,,applique
60089,Women Tops & Tunics,round neck,casual,
60091,Women Tops & Tunics,v-neck,casual,
60101,Women Tops & Tunics,round neck,casual,
60104,Women Tops & Tunics,default,casual,
60106,Women Tops & Tunics,round neck,casual,
60109,Women Tops & Tunics,round neck,,applique
60112,Women Tops & Tunics,high,casual,
60115,Women Tops & Tunics,v-neck,casual,
60118,Women Tops & Tunics,round neck,casual,
60123,Women Tops & Tunics,sweetheart neck,casual,
60125,Women Tops & Tunics,stylised,casual,
60130,Women Tops & Tunics,sweetheart neck,casual,
60143,Women Tops & Tunics,round neck,casual,
60149,Women Tops & Tunics,v-neck,casual,
60150,Women Tops & Tunics,round neck,casual,
60151,Women Tops & Tunics,round neck,casual,
60158,Women Tops & Tunics,round neck,casual,
60162,Women Tops & Tunics,default,casual,
60165,Women Tops & Tunics,round neck,,applique
60166,Women Tops & Tunics,high,casual,
60167,Women Tops & Tunics,round neck,casual,
60177,Women Tops & Tunics,round neck,casual,
60180,Women Tops & Tunics,round neck,casual,
60184,Women Tops & Tunics,stylised,casual,
60185,Women Tops & Tunics,v-neck,casual,
60191,Women Tops & Tunics,round neck,casual,
60203,Women Tops & Tunics,default,casual,
60205,Women Tops & Tunics,round neck,casual,
60208,Women Tops & Tunics,round neck,casual,
60210,Women Tops & Tunics,round neck,casual,
60214,Women Tops & Tunics,round neck,casual,
60219,Women Tops & Tunics,stylised,casual,
60225,Women Tops & Tunics,high,casual,
60228,Women Tops & Tunics,square neck,casual,
60229,Women Tops & Tunics,round neck,casual,
60244,Women Tops & Tunics,v-neck,casual,
60245,Women Tops & Tunics,round neck,casual,
60246,Women Tops & Tunics,round neck,casual,
60248,Women Tops & Tunics,round neck,casual,
60257,Women Tops & Tunics,v-neck,casual,
60261,Women Tops & Tunics,sweetheart neck,casual,
60263,Women Tops & Tunics,round neck,casual,
60267,Women Tops & Tunics,default,casual,
60272,Women Tops & Tunics,stylised,casual,
60275,Women Tops & Tunics,round neck,casual,
60278,Women Tops & Tunics,round neck,casual,
60280,Women Tops & Tunics,round neck,casual,
60281,Women Tops & Tunics,sweetheart neck,casual,
60283,Women Tops & Tunics,v-neck,casual,
60284,Women Tops & Tunics,round neck,casual,
60285,Women Tops & Tunics,high,casual,
60286,Women Tops & Tunics,round neck,casual,
60289,Women Tops & Tunics,round neck,casual,
60294,Women Tops & Tunics,round neck,casual,
60319,Women Tops & Tunics,round neck,party,
60323,Women Tops & Tunics,v-neck,casual,
60326,Women Tops & Tunics,stylised,casual,
60327,Women Tops & Tunics,round neck,casual,
60336,Women Tops & Tunics,round neck,party,
60339,Women Tops & Tunics,v-neck,casual,
60341,Women Tops & Tunics,round neck,casual,
60348,Women Tops & Tunics,round neck,casual,
60353,Women Tops & Tunics,high,casual,
60357,Women Tops & Tunics,round neck,casual,
60361,Women Tops & Tunics,round neck,casual,
60365,Women Tops & Tunics,round neck,casual,
60366,Women Tops & Tunics,high,casual,
60370,Women Tops & Tunics,round neck,casual,
60371,Women Tops & Tunics,round neck,casual,
60389,Women Tops & Tunics,round neck,casual,
60390,Women Tops & Tunics,round neck,casual,
60392,Women Tops & Tunics,default,casual,
60403,Women Tops & Tunics,high,casual,
60404,Women Tops & Tunics,round neck,casual,
60406,Women Tops & Tunics,round neck,casual,
60407,Women Tops & Tunics,default,casual,
60409,Women Tops & Tunics,square neck,casual,
60414,Women Tops & Tunics,round neck,casual,
60417,Women Tops & Tunics,round neck,casual,
60418,Women Tops & Tunics,round neck,casual,
60424,Women Tops & Tunics,round neck,casual,
60426,Women Tops & Tunics,round neck,casual,
60428,Women Tops & Tunics,round neck,casual,
60429,Women Tops & Tunics,round neck,casual,
60431,Women Tops & Tunics,stylised,casual,
60440,Women Tops & Tunics,round neck,casual,
60442,Women Tops & Tunics,default,casual,
60443,Women Tops & Tunics,round neck,casual,
60445,Women Tops & Tunics,round neck,casual,
60447,Women Tops & Tunics,sweetheart neck,casual,
60453,Women Tops & Tunics,v-neck,casual,
60457,Women Tops & Tunics,default,casual,
60460,Women Tops & Tunics,default,casual,
60471,Women Tops & Tunics,v-neck,casual,
60475,Women Tops & Tunics,round neck,casual,
60487,Women Tops & Tunics,round neck,casual,
60489,Women Tops & Tunics,v-neck,casual,
60492,Women Tops & Tunics,v-neck,casual,
60499,Women Tops & Tunics,default,casual,
60502,Women Tops & Tunics,round neck,casual,
60515,Women Tops & Tunics,round neck,casual,
60519,Women Tops & Tunics,default,casual,
60525,Women Tops & Tunics,round neck,casual,
60526,Women Tops & Tunics,round neck,casual,
60529,Women Tops & Tunics,default,casual,
60535,Women Tops & Tunics,default,casual,
60540,Women Tops & Tunics,round neck,casual,
60545,Women Tops & Tunics,round neck,casual,
60548,Women Tops & Tunics,round neck,casual,
60553,Women Tops & Tunics,round neck,,applique
60554,Women Tops & Tunics,round neck,casual,
